Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H3,2008,2008,2008,6,1,1,Import,752,Sweden,SWE,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,12757000,,12757000,,3592538,,,0
H3,2008,2008,2008,6,1,2,Export,752,Sweden,SWE,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,33827000,,33827000,,22623426,,,0
H3,2008,2008,2008,6,1,1,Import,757,Switzerland,CHE,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,11292153,,11292153,,5468709,,,0
H3,2008,2008,2008,6,1,2,Export,757,Switzerland,CHE,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,24502567,,24502567,,5070539,,,0
H3,2008,2008,2008,6,1,1,Import,764,Thailand,THA,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,1460932,,1460932,,1240591,,,6
H3,2008,2008,2008,6,1,2,Export,764,Thailand,THA,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,3862387,,3862387,,1569284,,,6
H3,2008,2008,2008,6,1,1,Import,768,Togo,TGO,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,50000,,50000,,19404,,,0
H3,2008,2008,2008,6,1,2,Export,768,Togo,TGO,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,1706780,,1706780,,606009,,,0
H3,2008,2008,2008,6,1,1,Import,776,Tonga,TON,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,209154,,209154,,101556,,,6
H3,2008,2008,2008,6,1,1,Import,780,Trinidad and Tobago,TTO,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,19576,,19576,,53556,,,0
H3,2008,2008,2008,6,1,2,Export,780,Trinidad and Tobago,TTO,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,724,,724,,643,,,0
H3,2008,2008,2008,6,1,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,2619516,,2619516,,3126179,,,0
H3,2008,2008,2008,6,1,2,Export,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,2045969,,2045969,,572154,,,0
H3,2008,2008,2008,6,1,3,Re-Export,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,65680,,65680,,98056,,,0
H3,2008,2008,2008,6,1,2,Export,788,Tunisia,TUN,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,189670,,189670,,125977,,,0
H3,2008,2008,2008,6,1,1,Import,792,Turkey,TUR,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,61000,,61000,,7562,,,0
H3,2008,2008,2008,6,1,2,Export,792,Turkey,TUR,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,21450,,21450,,23291,,,0
H3,2008,2008,2008,6,1,1,Import,800,Uganda,UGA,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,40065,,40065,,4855,,,0
H3,2008,2008,2008,6,1,1,Import,807,North Macedonia,MKD,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,141686,,141686,,132564,,,0
H3,2008,2008,2008,6,1,1,Import,818,Egypt,EGY,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,456,,456,,407,,,0
H3,2008,2008,2008,6,1,2,Export,818,Egypt,EGY,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,816490,,816490,,547733,,,0
H3,2008,2008,2008,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,7261068,,7261068,,5098569,,,0
H3,2008,2008,2008,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,347708669,,347708669,,144362112,,,0
H3,2008,2008,2008,6,1,1,Import,834,United Rep. of Tanzania,TZA,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,156482,,156482,,161603,,,0
H3,2008,2008,2008,6,1,2,Export,834,United Rep. of Tanzania,TZA,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,504780,,504780,,222595,,,0
H3,2008,2008,2008,6,1,1,Import,842,USA,USA,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,37147269,,37147269,,22372498,,,0
H3,2008,2008,2008,6,1,2,Export,842,USA,USA,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,484150124,,484150124,,249458606,,,0
H3,2008,2008,2008,6,1,3,Re-Export,842,USA,USA,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,11383764,,11383764,,3822149,,,0
H3,2008,2008,2008,6,1,1,Import,858,Uruguay,URY,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,95165,,95165,,101924,,,0
H3,2008,2008,2008,6,1,1,Import,894,Zambia,ZMB,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,34864,,34864,,15378,,,0
H3,2008,2008,2008,6,1,1,Import,12,Algeria,DZA,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,180750,,180750,,62955,,,0
H3,2008,2008,2008,6,1,1,Import,31,Azerbaijan,AZE,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,1090,,1090,,4996,,,0
H3,2008,2008,2008,6,1,1,Import,36,Australia,AUS,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,72414,,72414,,61285,,,0
H3,2008,2008,2008,6,1,2,Export,36,Australia,AUS,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,205656,,205656,,251419,,,0
H3,2008,2008,2008,6,1,1,Import,40,Austria,AUT,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,6297500,,6297500,,4709901,,,0
H3,2008,2008,2008,6,1,2,Export,40,Austria,AUT,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,4499600,,4499600,,4620133,,,0
H3,2008,2008,2008,6,1,1,Import,50,Bangladesh,BGD,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,1100,,1100,,12468,,,0
H3,2008,2008,2008,6,1,1,Import,56,Belgium,BEL,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,2910054,,2910054,,2025612,,,0
H3,2008,2008,2008,6,1,2,Export,56,Belgium,BEL,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,5375311,,5375311,,4735156,,,0
H3,2008,2008,2008,6,1,1,Import,70,Bosnia Herzegovina,BIH,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,36144,,36144,,36669,,,0
H3,2008,2008,2008,6,1,2,Export,70,Bosnia Herzegovina,BIH,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,10045,,10045,,13481,,,0
H3,2008,2008,2008,6,1,1,Import,76,Brazil,BRA,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,4299,,4299,,71956,,,0
H3,2008,2008,2008,6,1,2,Export,76,Brazil,BRA,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,346739,,346739,,256021,,,0
H3,2008,2008,2008,6,1,1,Import,100,Bulgaria,BGR,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,106637,,106637,,89273,,,0
H3,2008,2008,2008,6,1,1,Import,112,Belarus,BLR,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,22863,,22863,,29300,,,0
H3,2008,2008,2008,6,1,2,Export,112,Belarus,BLR,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,112218,,112218,,38400,,,0
H3,2008,2008,2008,6,1,1,Import,124,Canada,CAN,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,4884895,,4884895,,3218748,,,0
H3,2008,2008,2008,6,1,2,Export,124,Canada,CAN,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,5678954,,5678954,,3308563,,,6
H3,2008,2008,2008,6,1,4,Re-Import,124,Canada,CAN,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,359983,,359983,,115698,,,0
H3,2008,2008,2008,6,1,1,Import,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,526403,,526403,,78842,,,0
H3,2008,2008,2008,6,1,2,Export,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,27000,,27000,,7566,,,0
H3,2008,2008,2008,6,1,2,Export,152,Chile,CHL,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,223,,223,,81553,,,0
H3,2008,2008,2008,6,1,1,Import,156,China,CHN,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,96984172,,96984172,,58475706,,,0
H3,2008,2008,2008,6,1,2,Export,156,China,CHN,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,392100,,392100,,518789,,,0
H3,2008,2008,2008,6,1,1,Import,170,Colombia,COL,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,89745,,89745,,63315,,,0
H3,2008,2008,2008,6,1,1,Import,188,Costa Rica,CRI,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,130046,,130046,,74441,,,0
H3,2008,2008,2008,6,1,2,Export,188,Costa Rica,CRI,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,1204,,1204,,573,,,0
H3,2008,2008,2008,6,1,1,Import,191,Croatia,HRV,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,74948,,74948,,54557,,,0
H3,2008,2008,2008,6,1,2,Export,191,Croatia,HRV,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,236663,,236663,,326897,,,0
H3,2008,2008,2008,6,1,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,215807,,215807,,142967,,,0
H3,2008,2008,2008,6,1,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,856961,,856961,,736486,,,0
H3,2008,2008,2008,6,1,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,720246,,720246,,1608915,,,0
H3,2008,2008,2008,6,1,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,1679824,,1679824,,1257271,,,0
H3,2008,2008,2008,6,1,1,Import,218,Ecuador,ECU,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,1809,,1809,,2608,,,0
H3,2008,2008,2008,6,1,2,Export,218,Ecuador,ECU,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,22770,,22770,,5920,,,0
H3,2008,2008,2008,6,1,1,Import,222,El Salvador,SLV,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,506197,,506197,,563259,,,0
H3,2008,2008,2008,6,1,2,Export,222,El Salvador,SLV,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,398619,,398619,,237333,,,0
H3,2008,2008,2008,6,1,1,Import,231,Ethiopia,ETH,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,155,,155,,1146,,,0
H3,2008,2008,2008,6,1,1,Import,233,Estonia,EST,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,68464,,68464,,17524,,,0
H3,2008,2008,2008,6,1,2,Export,233,Estonia,EST,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,886902,,886902,,502268,,,0
H3,2008,2008,2008,6,1,2,Export,242,Fiji,FJI,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,1920,,1920,,3408,,,0
H3,2008,2008,2008,6,1,1,Import,246,Finland,FIN,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,160215,,160215,,84497,,,0
H3,2008,2008,2008,6,1,2,Export,246,Finland,FIN,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,1230760,,1230760,,341193,,,0
H3,2008,2008,2008,6,1,1,Import,251,France,FRA,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,9098500,,9098500,,2574187,,,0
H3,2008,2008,2008,6,1,2,Export,251,France,FRA,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,13035000,,13035000,,8965757,,,0
H3,2008,2008,2008,6,1,4,Re-Import,251,France,FRA,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,17900,,17900,,16208,,,0
H3,2008,2008,2008,6,1,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,10871000,,10871000,,8823000,,,0
H3,2008,2008,2008,6,1,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,36563700,,36563700,,17264000,,,0
H3,2008,2008,2008,6,1,2,Export,300,Greece,GRC,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,63792,,63792,,22997,,,0
H3,2008,2008,2008,6,1,2,Export,320,Guatemala,GTM,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,10850,,10850,,4872,,,0
H3,2008,2008,2008,6,1,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,317052598,,317052598,,149806052,,,0
H3,2008,2008,2008,6,1,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,177227617,,177227617,,51974116,,,0
H3,2008,2008,2008,6,1,3,Re-Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,88060829,,88060829,,33830966,,,0
H3,2008,2008,2008,6,1,2,Export,348,Hungary,HUN,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,172300,,172300,,46000,,,0
H3,2008,2008,2008,6,1,1,Import,372,Ireland,IRL,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,75897,,75897,,117683,,,0
H3,2008,2008,2008,6,1,2,Export,372,Ireland,IRL,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,570659,,570659,,626793,,,0
H3,2008,2008,2008,6,1,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,34480,,34480,,27000,,,0
H3,2008,2008,2008,6,1,2,Export,376,Israel,ISR,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,13310,,13310,,7000,,,0
H3,2008,2008,2008,6,1,1,Import,381,Italy,ITA,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,8962508,,8962508,,8199772,,,0
H3,2008,2008,2008,6,1,2,Export,381,Italy,ITA,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,1602061,,1602061,,1527317,,,0
H3,2008,2008,2008,6,1,1,Import,388,Jamaica,JAM,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,9,,9,,197,,,0
H3,2008,2008,2008,6,1,1,Import,392,Japan,JPN,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,13045,,13045,,9291,,,0
H3,2008,2008,2008,6,1,2,Export,392,Japan,JPN,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,216849846,,216849846,,114027836,,,0
H3,2008,2008,2008,6,1,2,Export,400,Jordan,JOR,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,130000,,130000,,49007,,,0
H3,2008,2008,2008,6,1,3,Re-Export,400,Jordan,JOR,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,130000,,130000,,49007,,,0
H3,2008,2008,2008,6,1,1,Import,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,669588,,669588,,328038,,,0
H3,2008,2008,2008,6,1,2,Export,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,752845,,752845,,696848,,,0
H3,2008,2008,2008,6,1,1,Import,428,Latvia,LVA,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,335,,335,,1652,,,0
H3,2008,2008,2008,6,1,1,Import,440,Lithuania,LTU,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,271986,,271986,,277366,,,0
H3,2008,2008,2008,6,1,2,Export,440,Lithuania,LTU,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,679992,,679992,,239135,,,0
H3,2008,2008,2008,6,1,2,Export,442,Luxembourg,LUX,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,47140,,47140,,15149,,,0
H3,2008,2008,2008,6,1,1,Import,450,Madagascar,MDG,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,3510,,3510,,3928,,,0
H3,2008,2008,2008,6,1,1,Import,466,Mali,MLI,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,15,,15,,1182,,,0
H3,2008,2008,2008,6,1,1,Import,470,Malta,MLT,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,9140,,9140,,9781,,,0
H3,2008,2008,2008,6,1,2,Export,480,Mauritius,MUS,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,1000,,1000,,2296,,,0
H3,2008,2008,2008,6,1,1,Import,484,Mexico,MEX,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,592113,,592113,,478501,,,0
H3,2008,2008,2008,6,1,2,Export,484,Mexico,MEX,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,8481672,,8481672,,2556246,,,0
H3,2008,2008,2008,6,1,1,Import,499,Montenegro,MNE,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,15,,15,,213,,,0
H3,2008,2008,2008,6,1,2,Export,499,Montenegro,MNE,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,3151,,3151,,1167,,,0
H3,2008,2008,2008,6,1,1,Import,516,Namibia,NAM,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,475,,475,,294,,,6
H3,2008,2008,2008,6,1,2,Export,516,Namibia,NAM,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,25275,,25275,,12585,,,0
H3,2008,2008,2008,6,1,1,Import,528,Netherlands,NLD,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,4863772,,4863772,,2174866,,,0
H3,2008,2008,2008,6,1,2,Export,528,Netherlands,NLD,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,596061,,596061,,655743,,,0
H3,2008,2008,2008,6,1,1,Import,554,New Zealand,NZL,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,38663,,38663,,74162,,,0
H3,2008,2008,2008,6,1,2,Export,554,New Zealand,NZL,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,4008155,,4008155,,1511483,,,0
H3,2008,2008,2008,6,1,3,Re-Export,554,New Zealand,NZL,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,40400,,40400,,43523,,,0
H3,2008,2008,2008,6,1,1,Import,579,Norway,NOR,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,19228,,19228,,53617,,,0
H3,2008,2008,2008,6,1,2,Export,579,Norway,NOR,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,1282109,,1282109,,739049,,,0
H3,2008,2008,2008,6,1,1,Import,586,Pakistan,PAK,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,134746,,134746,,49653,,,0
H3,2008,2008,2008,6,1,2,Export,586,Pakistan,PAK,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,90272,,90272,,65235,,,0
H3,2008,2008,2008,6,1,1,Import,616,Poland,POL,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,1189077,,1189077,,1235502,,,0
H3,2008,2008,2008,6,1,2,Export,616,Poland,POL,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,1475027,,1475027,,886426,,,0
H3,2008,2008,2008,6,1,1,Import,620,Portugal,PRT,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,438756,,438756,,730127,,,0
